Step,Value
0,1643.587
1,1005.32935
2,1005.32935
3,721.26874
4,721.26874
5,549.33905
6,464.24765
7,464.24765
8,464.24765
9,464.24765
10,464.24765
11,464.24765
12,464.24765
13,464.24765
14,464.24765
15,464.24765
16,464.24765
17,464.24765
18,464.24765
19,464.24765
20,464.24765
21,464.24765
22,464.24765
23,464.24765
24,464.24765
25,464.24765
26,464.24765
27,464.24765
28,464.24765
29,464.24765
30,464.24765
31,464.24765
32,464.24765
33,464.24765
34,464.24765
35,464.24765
36,464.24765
37,464.24765
38,464.24765
39,464.24765
40,464.24765
41,464.24765
42,464.24765
43,464.24765
44,464.24765
45,464.24765
46,464.24765
47,464.24765
48,464.24765
49,464.24765
50,464.24765
51,464.24765
52,464.24765
53,464.24765
54,464.24765
55,464.24765
56,464.24765
57,464.24765
58,464.24765
59,464.24765
60,464.24765
61,464.24765
62,464.24765
63,464.24765
64,464.24765
65,464.24765
66,464.24765
67,464.24765
68,464.24765
69,464.24765
70,464.24765
71,464.24765
72,464.24765
73,464.24765
74,464.24765
75,464.24765
76,464.24765
77,446.85486
78,446.85486
79,446.85486
80,446.85486
81,446.85486
82,446.85486
83,420.26044
84,420.26044
85,372.12833
86,372.12833
87,372.12833
88,372.12833
89,372.12833
90,372.12833
91,341.6131
92,341.6131
93,341.6131
94,341.6131
95,327.7815
96,239.34407
97,237.53749
98,237.53749
99,237.53749
100,230.71315
101,230.71315
102,217.27486
103,217.27486
104,203.54445
105,197.78296
106,141.62848
107,137.31044
108,137.31044
109,131.19203
110,131.19203
111,131.19203
112,124.36742
113,124.36742
114,124.36742
115,124.36742
116,123.15387
117,119.4113
118,116.43476
119,116.43476
120,114.02171
121,111.80657
122,111.143036
123,108.43732
124,107.63013
125,98.37173
126,98.37173
127,97.13183
128,97.13183
129,97.13183
130,92.707016
131,87.40544
132,87.314
133,82.734726
134,82.734726
135,81.81593
136,79.507744
137,74.963554
138,74.25381
139,71.359116
140,69.955925
141,68.01048
142,65.931366
143,65.616394
144,65.616394
145,65.41288
146,64.71802
147,64.71802
148,62.76531
149,62.151436
150,61.323105
151,60.63381
152,58.988808
153,58.082817
154,55.937172
155,52.848793
156,50.15402
157,46.961956
158,41.186684
159,37.64817
160,35.334545
161,32.116592
162,29.637732
163,29.46575
164,28.374758
165,27.13348
166,26.027231
167,25.42273
168,25.42273
169,24.986757
170,24.702393
171,24.093561
172,23.670216
173,22.985016
174,22.218607
175,21.891127
176,20.878508
177,20.609943
178,19.787308
179,19.787308
180,19.719133
181,19.264872
182,19.25547
183,19.043877
184,18.915045
185,18.855001
186,18.67858
187,18.67858
188,18.634588
189,18.513803
190,18.49599
191,18.303463
192,18.209126
193,18.176949
194,18.111752
195,18.059456
196,18.011045
197,18.001678
198,17.98597
199,17.968803
200,17.931103
201,17.890902
202,17.851904
203,17.822205
204,17.805468
205,17.786932
206,17.75712
207,17.732826
208,17.721008
209,17.70502
210,17.694002
211,17.684748
212,17.668266
213,17.655031
214,17.626032
215,17.610874
216,17.586576
217,17.569153
218,17.54541
219,17.5314
220,17.498884
221,17.483316
222,17.461014
223,17.427946
224,17.411486
225,17.380472
226,17.345102
227,17.298784
228,17.261063
229,17.221125
230,17.195276
231,17.173033
232,17.150087
233,17.122288
234,17.098177
235,17.072256
236,17.047148
237,17.00092
238,16.985893
239,16.972002
240,16.96613
241,16.952524
242,16.94744
243,16.941143
244,16.927502
245,16.913128
246,16.891773
247,16.868639
248,16.840994
249,16.812328
250,16.760414
251,16.7201
252,16.679264
253,16.664995
254,16.654928
255,16.638794
256,16.627975
257,16.607254
258,16.588982
259,16.570707
260,16.557318
261,16.54577
262,16.534958
263,16.522915
264,16.512894
265,16.506231
266,16.497648
267,16.491018
268,16.485548
269,16.4792
270,16.472002
271,16.464464
272,16.457033
273,16.450985
274,16.44219
275,16.4345
276,16.426188
277,16.417614
278,16.409967
279,16.401232
280,16.392965
281,16.385822
282,16.378498
283,16.368443
284,16.356586
285,16.34615
286,16.337463
287,16.331291
288,16.323215
289,16.31657
290,16.309093
291,16.300177
292,16.291857
293,16.283634
294,16.277313
295,16.272127
296,16.266129
297,16.261675
298,16.25867
299,16.253769
